Date,Province_State,Initial_Claims
2021-07-24,UT,1409.0
2021-07-31,UT,1572.0
2021-08-07,UT,2300.0
2021-08-14,UT,1857.0
2021-08-21,UT,1590.0
2021-08-28,UT,1447.0
2021-09-04,UT,1392.0
2021-09-11,UT,1090.0
2021-09-18,UT,1160.0
2021-09-25,UT,1223.0
2021-10-02,UT,1184.0
2021-10-09,UT,1367.0
2021-10-16,UT,1451.0
2021-10-23,UT,1157.0
2021-10-30,UT,1214.0
2021-11-06,UT,1421.0
2021-11-13,UT,1479.0
2021-11-20,UT,1397.0
2021-11-27,UT,1058.0
2021-12-04,UT,1751.0
2021-12-11,UT,1777.0
2021-12-18,UT,1866.0
2021-12-25,UT,1478.0
2022-01-01,UT,1670.0
2022-01-08,UT,1780.0
2022-01-15,UT,1292.0
2022-01-22,UT,1005.0
2022-01-29,UT,875.0
2022-02-05,UT,933.0
2022-02-12,UT,842.0
2022-02-19,UT,1296.0
2022-02-26,UT,1332.0
2022-03-05,UT,1448.0
2022-03-12,UT,1332.0
2022-03-19,UT,1295.0
2022-03-26,UT,1637.0
2022-04-02,UT,1814.0
2022-04-09,UT,1544.0
2022-04-16,UT,1586.0
2022-04-23,UT,1644.0
2022-04-30,UT,1413.0
2022-05-07,UT,1460.0
2022-05-14,UT,1343.0
2022-05-21,UT,1377.0
2022-05-28,UT,1291.0
2022-06-04,UT,1158.0
2022-06-11,UT,1232.0
2022-06-18,UT,1205.0
2022-06-25,UT,1113.0
2022-07-02,UT,1338.0
2022-07-09,UT,1229.0
2022-07-16,UT,1303.0
2022-07-23,UT,1282.0
2022-07-30,UT,1227.0
2022-08-06,UT,1263.0
2022-08-13,UT,1216.0
2022-08-20,UT,1103.0
2022-08-27,UT,1059.0
2022-09-03,UT,1131.0
2022-09-10,UT,942.0
2022-09-17,UT,1109.0
2022-09-24,UT,1033.0
2022-10-01,UT,1161.0
2022-10-08,UT,1306.0
2022-10-15,UT,1334.0
2022-10-22,UT,1303.0
2022-10-29,UT,1386.0
2022-11-05,UT,1671.0
2022-11-12,UT,1733.0
2022-11-19,UT,1864.0
2022-11-26,UT,1354.0
2022-12-03,UT,2256.0
2022-12-10,UT,2280.0
2022-12-17,UT,2236.0
2022-12-24,UT,1669.0
2022-12-31,UT,1561.0
2023-01-07,UT,2465.0
2023-01-14,UT,2245.0
2023-01-21,UT,1909.0
2023-01-28,UT,2259.0
2023-02-04,UT,2216.0
2023-02-11,UT,2013.0
2023-02-18,UT,1604.0
2023-02-25,UT,1460.0
2023-03-04,UT,1618.0
2023-03-11,UT,1481.0
2023-03-18,UT,1546.0
2020-02-29,VT,863.0
2020-03-07,VT,446.0
2020-03-14,VT,659.0
2020-03-21,VT,3784.0
2020-03-28,VT,14633.0
2020-04-04,VT,16474.0
2020-04-11,VT,9662.0
2020-04-18,VT,6598.0
2020-04-25,VT,5117.0
2020-05-02,VT,3875.0
2020-05-09,VT,2913.0
2020-05-16,VT,2199.0
2020-05-23,VT,1552.0
2020-05-30,VT,1465.0
2020-06-06,VT,1650.0
2020-06-13,VT,1859.0
2020-06-20,VT,1389.0
2020-06-27,VT,2163.0
2020-07-04,VT,1876.0
2020-07-11,VT,1830.0
2020-07-18,VT,1637.0
2020-07-25,VT,1519.0
2020-08-01,VT,1260.0
2020-08-08,VT,904.0
2020-08-15,VT,723.0
2020-08-22,VT,686.0
2020-08-29,VT,749.0
2020-09-05,VT,731.0
2020-09-12,VT,612.0
2020-09-19,VT,644.0
2020-09-26,VT,601.0
2020-10-03,VT,606.0
2020-10-10,VT,543.0
2020-10-17,VT,601.0
2020-10-24,VT,706.0
2020-10-31,VT,750.0
2020-11-07,VT,805.0
2020-11-14,VT,860.0
2020-11-21,VT,1479.0
2020-11-28,VT,1255.0
2020-12-05,VT,2013.0
2020-12-12,VT,1434.0
2020-12-19,VT,1318.0
2020-12-26,VT,1097.0
2021-01-02,VT,1800.0
2021-01-09,VT,1830.0
2021-01-16,VT,1853.0
2021-01-23,VT,1459.0
2021-01-30,VT,1276.0
2021-02-06,VT,1156.0
2021-02-13,VT,999.0
2021-02-20,VT,777.0
2021-02-27,VT,1003.0
2021-03-06,VT,990.0
2021-03-13,VT,846.0
2021-03-20,VT,782.0
2021-03-27,VT,1511.0
2021-04-03,VT,1761.0
2021-04-10,VT,2252.0
2021-04-17,VT,2541.0
2021-04-24,VT,5230.0
2021-05-01,VT,6372.0
2021-05-08,VT,537.0
2021-05-15,VT,358.0
2021-05-22,VT,358.0
2021-05-29,VT,372.0
2021-06-05,VT,347.0
2021-06-12,VT,388.0
2021-06-19,VT,509.0
2021-06-26,VT,431.0
2021-07-03,VT,445.0
2021-07-10,VT,373.0
2021-07-17,VT,319.0
2021-07-24,VT,298.0
2021-07-31,VT,257.0
2021-08-07,VT,312.0
2021-08-14,VT,344.0
2021-08-21,VT,249.0
2021-08-28,VT,341.0
2021-09-04,VT,394.0
2021-09-11,VT,315.0
2021-09-18,VT,348.0
2021-09-25,VT,364.0
2021-10-02,VT,333.0
2021-10-09,VT,354.0
2021-10-16,VT,389.0
2021-10-23,VT,364.0
2021-10-30,VT,426.0
2021-11-06,VT,522.0
2021-11-13,VT,447.0
2021-11-20,VT,539.0
2021-11-27,VT,709.0
2021-12-04,VT,829.0
2021-12-11,VT,645.0
2021-12-18,VT,525.0
2021-12-25,VT,804.0
2022-01-01,VT,995.0
2022-01-08,VT,908.0
2022-01-15,VT,710.0
2022-01-22,VT,511.0
2022-01-29,VT,501.0
2022-02-05,VT,427.0
2022-02-12,VT,409.0
2022-02-19,VT,369.0
2022-02-26,VT,607.0
2022-03-05,VT,387.0
2022-03-12,VT,356.0
2022-03-19,VT,329.0
2022-03-26,VT,297.0
2022-04-02,VT,303.0
2022-04-09,VT,424.0
2022-04-16,VT,387.0
2022-04-23,VT,662.0
2022-04-30,VT,346.0
2022-05-07,VT,301.0
2022-05-14,VT,264.0
2022-05-21,VT,314.0
2022-05-28,VT,214.0
2022-06-04,VT,254.0
2022-06-11,VT,248.0
2022-06-18,VT,446.0
2022-06-25,VT,521.0
2022-07-02,VT,288.0
2022-07-09,VT,263.0
2022-07-16,VT,251.0
2022-07-23,VT,214.0
2022-07-30,VT,239.0
2022-08-06,VT,230.0
2022-08-13,VT,255.0
2022-08-20,VT,441.0
2022-08-27,VT,313.0
2022-09-03,VT,206.0
2022-09-10,VT,189.0
2022-09-17,VT,201.0
2022-09-24,VT,200.0
2022-10-01,VT,184.0
2022-10-08,VT,254.0
2022-10-15,VT,226.0
2022-10-22,VT,243.0
2022-10-29,VT,303.0
2022-11-05,VT,404.0
2022-11-12,VT,280.0
2022-11-19,VT,448.0
2022-11-26,VT,497.0
2022-12-03,VT,595.0
2022-12-10,VT,438.0
2022-12-17,VT,479.0
2022-12-24,VT,775.0
2022-12-31,VT,928.0
2023-01-07,VT,555.0
2023-01-14,VT,540.0
2023-01-21,VT,394.0
2023-01-28,VT,415.0
2023-02-04,VT,373.0
2023-02-11,VT,333.0
2023-02-18,VT,322.0
2023-02-25,VT,436.0
2023-03-04,VT,574.0
2023-03-11,VT,288.0
2023-03-18,VT,352.0
2020-02-29,VA,3267.0
2020-03-07,VA,2527.0
2020-03-14,VA,2706.0
2020-03-21,VA,46277.0
2020-03-28,VA,112497.0
2020-04-04,VA,147369.0
2020-04-11,VA,104619.0
2020-04-18,VA,82729.0
2020-04-25,VA,72488.0
2020-05-02,VA,59631.0
2020-05-09,VA,52139.0
2020-05-16,VA,44699.0
2020-05-23,VA,39242.0
2020-05-30,VA,31379.0
2020-06-06,VA,29231.0
2020-06-13,VA,27186.0
2020-06-20,VA,25293.0
2020-06-27,VA,31955.0
2020-07-04,VA,31825.0
2020-07-11,VA,32292.0
2020-07-18,VA,37946.0
2020-07-25,VA,42966.0
2020-08-01,VA,23918.0
2020-08-08,VA,13265.0
2020-08-15,VA,15151.0
2020-08-22,VA,11436.0
2020-08-29,VA,10305.0
2020-09-05,VA,11135.0
2020-09-12,VA,10100.0
2020-09-19,VA,10582.0
2020-09-26,VA,9377.0
2020-10-03,VA,10843.0
2020-10-10,VA,9110.0
2020-10-17,VA,11365.0
2020-10-24,VA,12352.0
2020-10-31,VA,10350.0
2020-11-07,VA,9909.0
2020-11-14,VA,11088.0
2020-11-21,VA,12234.0
2020-11-28,VA,8606.0
2020-12-05,VA,16654.0
2020-12-12,VA,14509.0
2020-12-19,VA,14640.0
2020-12-26,VA,11890.0
2021-01-02,VA,19530.0
2021-01-09,VA,28227.0
2021-01-16,VA,21073.0
2021-01-23,VA,18312.0
2021-01-30,VA,18177.0
2021-02-06,VA,14203.0
2021-02-13,VA,14901.0
2021-02-20,VA,11944.0
2021-02-27,VA,12155.0
2021-03-06,VA,13736.0
2021-03-13,VA,15525.0
2021-03-20,VA,17560.0
2021-03-27,VA,28244.0
2021-04-03,VA,28526.0
2021-04-10,VA,5034.0
2021-04-17,VA,13751.0
2021-04-24,VA,37356.0
2021-05-01,VA,12231.0
2021-05-08,VA,11270.0
2021-05-15,VA,10642.0
2021-05-22,VA,9843.0
2021-05-29,VA,8090.0
2021-06-05,VA,7210.0
2021-06-12,VA,7849.0
2021-06-19,VA,6905.0
2021-06-26,VA,8196.0
2021-07-03,VA,6825.0
2021-07-10,VA,5952.0
2021-07-17,VA,6304.0
2021-07-24,VA,6178.0
2021-07-31,VA,6029.0
2021-08-07,VA,10226.0
2021-08-14,VA,16593.0
2021-08-21,VA,11923.0
2021-08-28,VA,7777.0
2021-09-04,VA,6179.0
2021-09-11,VA,3822.0
2021-09-18,VA,15962.0
2021-09-25,VA,8717.0
2021-10-02,VA,9360.0
2021-10-09,VA,9347.0
2021-10-16,VA,1967.0
2021-10-23,VA,2570.0
2021-10-30,VA,1088.0
2021-11-06,VA,1290.0
2021-11-13,VA,391.0
2021-11-20,VA,13094.0
2021-11-27,VA,6546.0
2021-12-04,VA,3450.0
2021-12-11,VA,3310.0
2021-12-18,VA,3387.0
2021-12-25,VA,1204.0
2022-01-01,VA,1813.0
2022-01-08,VA,2443.0
2022-01-15,VA,2849.0
2022-01-22,VA,1940.0
2022-01-29,VA,2157.0
2022-02-05,VA,1995.0
2022-02-12,VA,1973.0
2022-02-19,VA,1610.0
2022-02-26,VA,1418.0
2022-03-05,VA,1829.0
2022-03-12,VA,1854.0
2022-03-19,VA,1546.0
2022-03-26,VA,1627.0
2022-04-02,VA,1838.0
2022-04-09,VA,1933.0
2022-04-16,VA,1861.0
2022-04-23,VA,1845.0
2022-04-30,VA,1932.0
2022-05-07,VA,1370.0
2022-05-14,VA,1301.0
2022-05-21,VA,1206.0
2022-05-28,VA,1376.0
2022-06-04,VA,1131.0
2022-06-11,VA,1498.0
2022-06-18,VA,2003.0
2022-06-25,VA,1554.0
2022-07-02,VA,827.0
2022-07-09,VA,1710.0
2022-07-16,VA,2066.0
2022-07-23,VA,2349.0
2022-07-30,VA,2363.0
2022-08-06,VA,2579.0
2022-08-13,VA,2983.0
2022-08-20,VA,2814.0
2022-08-27,VA,2205.0
2022-09-03,VA,1895.0
2022-09-10,VA,1670.0
2022-09-17,VA,1382.0
2022-09-24,VA,953.0
2022-10-01,VA,610.0
2022-10-08,VA,482.0
2022-10-15,VA,377.0
2022-10-22,VA,614.0
2022-10-29,VA,766.0
2022-11-05,VA,757.0
2022-11-12,VA,601.0
2022-11-19,VA,925.0
2022-11-26,VA,488.0
2022-12-03,VA,1211.0
2022-12-10,VA,1346.0
2022-12-17,VA,1457.0
2022-12-24,VA,1189.0
2022-12-31,VA,1361.0
2023-01-07,VA,1958.0
2023-01-14,VA,2656.0
2023-01-21,VA,1948.0
2023-01-28,VA,1920.0
2023-02-04,VA,1829.0
2023-02-11,VA,1815.0
2023-02-18,VA,1597.0
2023-02-25,VA,1385.0
2023-03-04,VA,1886.0
2023-03-11,VA,1700.0
2023-03-18,VA,1623.0
2020-02-29,WA,5770.0
2020-03-07,WA,6616.0
2020-03-14,WA,14240.0
2020-03-21,WA,129909.0
2020-03-28,WA,182849.0
2020-04-04,WA,171252.0
2020-04-11,WA,144455.0
2020-04-18,WA,83475.0
2020-04-25,WA,139505.0
2020-05-02,WA,102216.0
2020-05-09,WA,110831.0
2020-05-16,WA,140119.0
2020-05-23,WA,49436.0
2020-05-30,WA,31929.0
2020-06-06,WA,30677.0
2020-06-13,WA,30217.0
2020-06-20,WA,30793.0
2020-06-27,WA,33266.0
2020-07-04,WA,29506.0
2020-07-11,WA,45622.0
2020-07-18,WA,33361.0
2020-07-25,WA,30653.0
2020-08-01,WA,26486.0
2020-08-08,WA,22991.0
2020-08-15,WA,24005.0
2020-08-22,WA,21404.0
2020-08-29,WA,22286.0
2020-09-05,WA,24459.0
2020-09-12,WA,21168.0
2020-09-19,WA,23105.0
2020-09-26,WA,21002.0
2020-10-03,WA,18528.0
2020-10-10,WA,25631.0
2020-10-17,WA,19980.0
2020-10-24,WA,18025.0
2020-10-31,WA,18863.0
2020-11-07,WA,26546.0
2020-11-14,WA,17642.0
2020-11-21,WA,31141.0
2020-11-28,WA,23260.0
2020-12-05,WA,25623.0
2020-12-12,WA,20523.0
2020-12-19,WA,18369.0
2020-12-26,WA,19901.0
2021-01-02,WA,30851.0
2021-01-09,WA,28278.0
2021-01-16,WA,20401.0
2021-01-23,WA,17328.0
2021-01-30,WA,16765.0
2021-02-06,WA,16254.0
2021-02-13,WA,14158.0
2021-02-20,WA,14631.0
2021-02-27,WA,13502.0
2021-03-06,WA,12234.0
2021-03-13,WA,12163.0
2021-03-20,WA,11877.0
2021-03-27,WA,11836.0
2021-04-03,WA,12221.0
2021-04-10,WA,17601.0
2021-04-17,WA,13570.0
2021-04-24,WA,11914.0
2021-05-01,WA,10780.0
2021-05-08,WA,16891.0
2021-05-15,WA,19914.0
2021-05-22,WA,11894.0
2021-05-29,WA,10317.0
2021-06-05,WA,9134.0
2021-06-12,WA,7136.0
2021-06-19,WA,7802.0
2021-06-26,WA,7725.0
2021-07-03,WA,6129.0
2021-07-10,WA,5749.0
2021-07-17,WA,5356.0
2021-07-24,WA,4776.0
2021-07-31,WA,5081.0
2021-08-07,WA,5614.0
2021-08-14,WA,5716.0
2021-08-21,WA,5540.0
2021-08-28,WA,5246.0
2021-09-04,WA,5389.0
2021-09-11,WA,5100.0
2021-09-18,WA,5012.0
2021-09-25,WA,5096.0
2021-10-02,WA,4989.0
2021-10-09,WA,5326.0
2021-10-16,WA,4914.0
2021-10-23,WA,5777.0
2021-10-30,WA,5594.0
2021-11-06,WA,6128.0
2021-11-13,WA,5290.0
2021-11-20,WA,5830.0
2021-11-27,WA,5076.0
2021-12-04,WA,6974.0
2021-12-11,WA,5383.0
2021-12-18,WA,6186.0
2021-12-25,WA,7188.0
2022-01-01,WA,11814.0
2022-01-08,WA,11593.0
2022-01-15,WA,5577.0
2022-01-22,WA,4859.0
2022-01-29,WA,4983.0
2022-02-05,WA,4974.0
2022-02-12,WA,4739.0
2022-02-19,WA,4455.0
2022-02-26,WA,4445.0
2022-03-05,WA,5295.0
2022-03-12,WA,4303.0
2022-03-19,WA,3951.0
2022-03-26,WA,4257.0
2022-04-02,WA,4309.0
2022-04-09,WA,4703.0
2022-04-16,WA,4526.0
2022-04-23,WA,4051.0
2022-04-30,WA,3768.0
2022-05-07,WA,4037.0
2022-05-14,WA,3885.0
2022-05-21,WA,3583.0
2022-05-28,WA,3943.0
2022-06-04,WA,3715.0
2022-06-11,WA,3915.0
2022-06-18,WA,3898.0
2022-06-25,WA,4425.0
2022-07-02,WA,4350.0
2022-07-09,WA,4183.0
2022-07-16,WA,3884.0
2022-07-23,WA,3414.0
2022-07-30,WA,3786.0
2022-08-06,WA,4059.0
2022-08-13,WA,3901.0
2022-08-20,WA,3876.0
2022-08-27,WA,3698.0
2022-09-03,WA,3900.0
2022-09-10,WA,3643.0
2022-09-17,WA,3875.0
2022-09-24,WA,3510.0
2022-10-01,WA,3741.0
2022-10-08,WA,4826.0
2022-10-15,WA,4482.0
2022-10-22,WA,4186.0
2022-10-29,WA,4879.0
2022-11-05,WA,5914.0
2022-11-12,WA,5911.0
2022-11-19,WA,6733.0
2022-11-26,WA,5777.0
2022-12-03,WA,8560.0
2022-12-10,WA,6851.0
2022-12-17,WA,6147.0
2022-12-24,WA,8344.0
2022-12-31,WA,8368.0
2023-01-07,WA,7053.0
2023-01-14,WA,5524.0
2023-01-21,WA,5456.0
2023-01-28,WA,5502.0
2023-02-04,WA,5339.0
2023-02-11,WA,5586.0
2023-02-18,WA,5067.0
2023-02-25,WA,4940.0
2023-03-04,WA,5953.0
2023-03-11,WA,5133.0
2023-03-18,WA,4815.0
2020-02-29,WV,1108.0
2020-03-07,WV,1033.0
2020-03-14,WV,865.0
2020-03-21,WV,3536.0
2020-03-28,WV,14523.0
2020-04-04,WV,14494.0
2020-04-11,WV,14944.0
2020-04-18,WV,46755.0
2020-04-25,WV,29818.0
2020-05-02,WV,13227.0
2020-05-09,WV,6045.0
2020-05-16,WV,5026.0
2020-05-23,WV,4904.0
2020-05-30,WV,4685.0
2020-06-06,WV,4413.0
2020-06-13,WV,4327.0
2020-06-20,WV,3756.0
2020-06-27,WV,3532.0
2020-07-04,WV,3330.0
2020-07-11,WV,4070.0
2020-07-18,WV,3758.0
2020-07-25,WV,3123.0
2020-08-01,WV,2506.0
2020-08-08,WV,1981.0
2020-08-15,WV,2414.0
2020-08-22,WV,2082.0
2020-08-29,WV,2026.0
2020-09-05,WV,2113.0
2020-09-12,WV,1881.0
2020-09-19,WV,2224.0
2020-09-26,WV,1903.0
2020-10-03,WV,1958.0
2020-10-10,WV,2138.0
2020-10-17,WV,1940.0
2020-10-24,WV,2091.0
2020-10-31,WV,2023.0
2020-11-07,WV,1804.0
2020-11-14,WV,1938.0
2020-11-21,WV,2166.0
2020-11-28,WV,1628.0
2020-12-05,WV,3059.0
2020-12-12,WV,3407.0
2020-12-19,WV,2503.0
2020-12-26,WV,2112.0
2021-01-02,WV,2428.0
2021-01-09,WV,3653.0
2021-01-16,WV,3407.0
2021-01-23,WV,2908.0
2021-01-30,WV,2920.0
2021-02-06,WV,2722.0
2021-02-13,WV,2502.0
2021-02-20,WV,2795.0
2021-02-27,WV,7793.0
2021-03-06,WV,7543.0
2021-03-13,WV,4222.0
2021-03-20,WV,5196.0
2021-03-27,WV,5644.0
2021-04-03,WV,5179.0
2021-04-10,WV,5533.0
2021-04-17,WV,5381.0
2021-04-24,WV,8065.0
2021-05-01,WV,5098.0
2021-05-08,WV,5622.0
2021-05-15,WV,6529.0
2021-05-22,WV,3966.0
2021-05-29,WV,2594.0
2021-06-05,WV,1544.0
2021-06-12,WV,1724.0
2021-06-19,WV,1394.0
2021-06-26,WV,1423.0
2021-07-03,WV,1151.0
2021-07-10,WV,1027.0
2021-07-17,WV,981.0
2021-07-24,WV,874.0
2021-07-31,WV,836.0
2021-08-07,WV,1408.0
2021-08-14,WV,986.0
2021-08-21,WV,938.0
2021-08-28,WV,1090.0
2021-09-04,WV,1212.0
2021-09-11,WV,903.0
2021-09-18,WV,876.0
2021-09-25,WV,822.0
2021-10-02,WV,749.0
2021-10-09,WV,872.0
2021-10-16,WV,812.0
2021-10-23,WV,842.0
2021-10-30,WV,839.0
2021-11-06,WV,985.0
2021-11-13,WV,859.0
2021-11-20,WV,921.0
2021-11-27,WV,607.0
2021-12-04,WV,1741.0
2021-12-11,WV,1758.0
2021-12-18,WV,1093.0
2021-12-25,WV,808.0
2022-01-01,WV,1010.0
2022-01-08,WV,2142.0
2022-01-15,WV,1841.0
2022-01-22,WV,1381.0
2022-01-29,WV,1692.0
2022-02-05,WV,1498.0
2022-02-12,WV,1105.0
2022-02-19,WV,868.0
2022-02-26,WV,725.0
2022-03-05,WV,708.0
2022-03-12,WV,641.0
2022-03-19,WV,568.0
2022-03-26,WV,558.0
2022-04-02,WV,581.0
2022-04-09,WV,800.0
2022-04-16,WV,662.0
2022-04-23,WV,655.0
2022-04-30,WV,603.0
2022-05-07,WV,677.0
2022-05-14,WV,612.0
2022-05-21,WV,792.0
2022-05-28,WV,914.0
2022-06-04,WV,712.0
2022-06-11,WV,831.0
2022-06-18,WV,627.0
2022-06-25,WV,815.0
2022-07-02,WV,634.0
2022-07-09,WV,788.0
2022-07-16,WV,775.0
2022-07-23,WV,656.0
2022-07-30,WV,655.0
2022-08-06,WV,802.0
2022-08-13,WV,917.0
2022-08-20,WV,971.0
2022-08-27,WV,744.0
2022-09-03,WV,658.0
2022-09-10,WV,537.0
2022-09-17,WV,566.0
2022-09-24,WV,519.0
2022-10-01,WV,604.0
2022-10-08,WV,684.0
2022-10-15,WV,671.0
2022-10-22,WV,777.0
2022-10-29,WV,668.0
2022-11-05,WV,804.0
2022-11-12,WV,651.0
2022-11-19,WV,1040.0
2022-11-26,WV,779.0
2022-12-03,WV,1774.0
2022-12-10,WV,1780.0
2022-12-17,WV,1143.0
2022-12-24,WV,974.0
2022-12-31,WV,1074.0
2023-01-07,WV,1579.0
2023-01-14,WV,1606.0
2023-01-21,WV,1000.0
2023-01-28,WV,803.0
2023-02-04,WV,1070.0
2023-02-11,WV,909.0
2023-02-18,WV,805.0
2023-02-25,WV,717.0
2023-03-04,WV,734.0
2023-03-11,WV,659.0
2023-03-18,WV,649.0
2020-02-29,WI,5658.0
2020-03-07,WI,5052.0
2020-03-14,WI,5190.0
2020-03-21,WI,51031.0
2020-03-28,WI,110934.0
2020-04-04,WI,104823.0
2020-04-11,WI,70000.0
2020-04-18,WI,55883.0
2020-04-25,WI,49993.0
2020-05-02,WI,37885.0
2020-05-09,WI,38710.0
2020-05-16,WI,31287.0
2020-05-23,WI,28967.0
2020-05-30,WI,24661.0
2020-06-06,WI,25047.0
2020-06-13,WI,25543.0
2020-06-20,WI,25428.0
2020-06-27,WI,24925.0
2020-07-04,WI,27385.0
2020-07-11,WI,29051.0
2020-07-18,WI,25129.0
2020-07-25,WI,23026.0
2020-08-01,WI,19196.0
2020-08-08,WI,14257.0
2020-08-15,WI,14834.0
2020-08-22,WI,13879.0
2020-08-29,WI,12457.0
2020-09-05,WI,12238.0
2020-09-12,WI,11709.0
2020-09-19,WI,12178.0
2020-09-26,WI,11185.0
2020-10-03,WI,11916.0
2020-10-10,WI,14971.0
2020-10-17,WI,13890.0
2020-10-24,WI,13540.0
2020-10-31,WI,14874.0
2020-11-07,WI,14334.0
2020-11-14,WI,15605.0
2020-11-21,WI,16720.0
2020-11-28,WI,16138.0
2020-12-05,WI,21700.0
2020-12-12,WI,14662.0
2020-12-19,WI,14119.0
2020-12-26,WI,14294.0
2021-01-02,WI,19188.0
2021-01-09,WI,22580.0
2021-01-16,WI,17015.0
2021-01-23,WI,15471.0
2021-01-30,WI,15639.0
2021-02-06,WI,15040.0
2021-02-13,WI,16250.0
2021-02-20,WI,16250.0
2021-02-27,WI,13310.0
2021-03-06,WI,12216.0
2021-03-13,WI,12481.0
2021-03-20,WI,11793.0
2021-03-27,WI,13029.0
2021-04-03,WI,14424.0
2021-04-10,WI,16511.0
2021-04-17,WI,18856.0
2021-04-24,WI,11352.0
2021-05-01,WI,10351.0
2021-05-08,WI,10395.0
2021-05-15,WI,9880.0
2021-05-22,WI,9501.0
2021-05-29,WI,8369.0
2021-06-05,WI,7439.0
2021-06-12,WI,8826.0
2021-06-19,WI,9322.0
2021-06-26,WI,7862.0
2021-07-03,WI,7243.0
2021-07-10,WI,7831.0
2021-07-17,WI,8843.0
2021-07-24,WI,6806.0
2021-07-31,WI,7164.0
2021-08-07,WI,7052.0
2021-08-14,WI,7318.0
2021-08-21,WI,6704.0
2021-08-28,WI,6813.0
2021-09-04,WI,6967.0
2021-09-11,WI,5960.0
2021-09-18,WI,7265.0
2021-09-25,WI,6132.0
2021-10-02,WI,5856.0
2021-10-09,WI,5829.0
2021-10-16,WI,5863.0
2021-10-23,WI,5227.0
2021-10-30,WI,5568.0
2021-11-06,WI,6140.0
2021-11-13,WI,7047.0
2021-11-20,WI,7468.0
2021-11-27,WI,8549.0
2021-12-04,WI,11721.0
2021-12-11,WI,8507.0
2021-12-18,WI,8717.0
2021-12-25,WI,7536.0
2022-01-01,WI,11019.0
2022-01-08,WI,14428.0
2022-01-15,WI,10237.0
2022-01-22,WI,7832.0
2022-01-29,WI,7649.0
2022-02-05,WI,6871.0
2022-02-12,WI,5837.0
2022-02-19,WI,5299.0
2022-02-26,WI,5413.0
2022-03-05,WI,5371.0
2022-03-12,WI,5052.0
2022-03-19,WI,4763.0
2022-03-26,WI,5409.0
2022-04-02,WI,5823.0
2022-04-09,WI,4664.0
2022-04-16,WI,3804.0
2022-04-23,WI,3759.0
2022-04-30,WI,3712.0
2022-05-07,WI,3228.0
2022-05-14,WI,3233.0
2022-05-21,WI,3269.0
2022-05-28,WI,3168.0
2022-06-04,WI,3273.0
2022-06-11,WI,4385.0
2022-06-18,WI,5013.0
2022-06-25,WI,4145.0
2022-07-02,WI,3976.0
2022-07-09,WI,4181.0
2022-07-16,WI,4458.0
2022-07-23,WI,3509.0
2022-07-30,WI,3451.0
2022-08-06,WI,3658.0
2022-08-13,WI,3354.0
2022-08-20,WI,3043.0
2022-08-27,WI,2917.0
2022-09-03,WI,3255.0
2022-09-10,WI,3063.0
2022-09-17,WI,2890.0
2022-09-24,WI,2643.0
2022-10-01,WI,2659.0
2022-10-08,WI,2940.0
2022-10-15,WI,3031.0
2022-10-22,WI,3164.0
2022-10-29,WI,3322.0
2022-11-05,WI,3794.0
2022-11-12,WI,4234.0
2022-11-19,WI,5355.0
2022-11-26,WI,6897.0
2022-12-03,WI,8412.0
2022-12-10,WI,6129.0
2022-12-17,WI,6230.0
2022-12-24,WI,7442.0
2022-12-31,WI,8585.0
2023-01-07,WI,10656.0
2023-01-14,WI,6601.0
2023-01-21,WI,5324.0
2023-01-28,WI,5893.0
2023-02-04,WI,5906.0
2023-02-11,WI,6223.0
2023-02-18,WI,4803.0
2023-02-25,WI,5040.0
2023-03-04,WI,5446.0
2023-03-11,WI,4745.0
2023-03-18,WI,4667.0
2020-02-29,WY,471.0
2020-03-07,WY,534.0
2020-03-14,WY,517.0
2020-03-21,WY,3653.0
2020-03-28,WY,6396.0
2020-04-04,WY,6543.0
2020-04-11,WY,5794.0
2020-04-18,WY,4381.0
2020-04-25,WY,3497.0
2020-05-02,WY,2854.0
2020-05-09,WY,3297.0
2020-05-16,WY,2303.0
2020-05-23,WY,2800.0
2020-05-30,WY,2421.0
2020-06-06,WY,2013.0
2020-06-13,WY,1539.0
2020-06-20,WY,1402.0
2020-06-27,WY,1418.0
2020-07-04,WY,1338.0
2020-07-11,WY,1485.0
2020-07-18,WY,2664.0
2020-07-25,WY,1600.0
2020-08-01,WY,1130.0
2020-08-08,WY,1115.0
2020-08-15,WY,861.0
2020-08-22,WY,963.0
2020-08-29,WY,957.0
2020-09-05,WY,793.0
2020-09-12,WY,697.0
2020-09-19,WY,746.0
2020-09-26,WY,801.0
2020-10-03,WY,759.0
2020-10-10,WY,944.0
2020-10-17,WY,1375.0
2020-10-24,WY,1129.0
2020-10-31,WY,981.0
2020-11-07,WY,1182.0
2020-11-14,WY,940.0
2020-11-21,WY,1005.0
2020-11-28,WY,610.0
2020-12-05,WY,907.0
2020-12-12,WY,934.0
2020-12-19,WY,964.0
2020-12-26,WY,832.0
2021-01-02,WY,886.0
2021-01-09,WY,1315.0
2021-01-16,WY,1166.0
2021-01-23,WY,1021.0
2021-01-30,WY,979.0
2021-02-06,WY,897.0
2021-02-13,WY,999.0
2021-02-20,WY,968.0
2021-02-27,WY,981.0
2021-03-06,WY,859.0
2021-03-13,WY,807.0
2021-03-20,WY,804.0
2021-03-27,WY,852.0
2021-04-03,WY,874.0
2021-04-10,WY,1293.0
2021-04-17,WY,2003.0
